ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	97.98529	10/22/0116 07:48.58	00005879	12.054	Inter748t1-2	0.524	1	2	270.000	11.111	1.1	0.374	0.000	D	F	2272.3	270.328	0.212	-0.005	1022.299	1504.131	0.019	-	0.040	1.480	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	98.98531	10/22/0116 07:48.59	00005939	13.494	Inter748t1-2	0.606	1	2	270.000	11.111	-0.8	0.422	0.000	D	F	2447.3	270.302	0.211	0.007	1009.522	1504.213	0.020	-	-0.051	1.438	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	99.98534	10/22/0116 07:49.00	00005999	14.921	Inter752t1-2	-0.015	1	2	269.977	24.444	-0.3	0.448	0.000	D	F	2631.3	270.241	0.705	-0.090	995.309	1504.282	0.040	-	-0.036	1.431	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	100.98535	10/22/0116 07:49.01	00006059	16.360	Inter752t1-2	0.062	1	2	269.699	24.444	0.2	0.439	0.000	D	F	2829.3	270.082	0.319	-0.461	979.672	1504.327	0.052	-	-0.051	1.435	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	101.98537	10/22/0116 07:49.02	00006119	17.768	Inter752t1-2	0.231	1	2	268.873	24.444	-3.7	0.432	0.000	D	F	3034.1	269.591	0.327	-0.856	962.604	1504.290	0.087	-	-0.268	1.385	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	102.98539	10/22/0116 07:49.03	00006179	19.130	Inter752t1-2	0.422	1	2	267.396	24.444	-9.8	0.430	0.000	D	F	3224.9	267.600	0.324	-1.252	944.155	1503.883	0.128	-	-0.772	1.345	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	103.98541	10/22/0116 07:49.04	00006239	20.441	Inter752t1-2	0.475	1	2	265.137	24.444	-11.4	0.422	0.000	D	F	3402.1	264.964	0.306	-1.719	924.405	1502.646	0.169	-	-0.973	1.289	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	104.98544	10/22/0116 07:49.05	00006299	21.718	Inter752t1-2	0.499	1	2	261.980	24.444	-17.2	0.376	0.000	D	F	2965.7	261.829	0.306	-2.185	903.459	1500.299	0.213	-	-1.379	1.195	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	105.98545	10/22/0116 07:49.06	00006359	22.474	Inter752t1-2	0.469	1	2	257.845	24.444	-20.1	0.392	0.000	D	F	2555.6	257.002	0.265	-2.659	881.687	1496.380	0.259	-	-1.974	0.694	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	106.98547	10/22/0116 07:49.07	00006419	23.122	Inter752t1-2	0.279	1	2	252.674	24.444	-18.6	0.369	0.000	D	F	2593.1	251.711	0.246	-3.209	859.698	1490.373	0.294	-	-2.028	0.658	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	107.98550	10/22/0116 07:49.08	00006479	23.705	Inter752t1-2	0.247	1	2	246.834	24.444	-23.2	0.374	0.000	D	F	2637.6	246.282	0.152	-3.190	837.763	1482.184	0.298	-	-2.428	0.589	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	108.98551	10/22/0116 07:49.09	00006539	24.141	Inter752t1-2	0.226	1	2	240.848	24.444	-25.1	0.065	0.000	D	F	2027.9	239.607	0.081	-3.129	816.292	1471.545	0.299	-	-2.934	-0.270	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	109.98553	10/22/0116 07:49.10	00006599	23.844	Inter752t1-2	-0.021	1	2	234.867	24.444	-11.5	0.280	0.000	D	F	2071.6	234.369	0.155	-3.334	796.209	1458.564	0.284	-	-1.441	0.200	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	110.98555	10/22/0116 07:49.11	00006659	24.134	Inter752t1-2	0.230	1	2	228.878	24.444	-24.5	0.406	0.000	D	F	2160.8	228.628	0.163	-3.137	777.228	1443.908	0.299	-	-2.870	0.341	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	111.98557	10/22/0116 07:49.12	00006719	24.429	Inter752t1-2	0.308	1	2	222.824	24.444	-24.7	0.414	0.000	D	F	2174.1	221.683	0.105	-3.134	759.802	1427.013	0.304	-	-2.896	0.342	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	112.98560	10/22/0116 07:49.13	00006779	24.729	Inter752t1-2	0.045	1	2	216.675	24.444	-20.0	0.423	0.000	D	F	2188.2	214.954	0.075	-3.170	744.342	1407.917	0.288	-	-2.648	0.349	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	113.98561	10/22/0116 07:49.14	00006839	25.039	Inter752t1-2	-0.174	1	2	210.449	24.444	-19.3	0.416	0.000	D	F	2198.8	209.760	0.138	-3.211	730.819	1387.032	0.274	-	-2.307	0.329	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	114.98563	10/22/0116 07:49.15	00006899	25.314	Inter752t1-2	-0.037	1	2	204.158	24.444	-26.0	0.411	0.000	D	F	2205.1	203.641	0.141	-3.120	719.204	1364.697	0.283	-	-2.960	0.302	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	115.98566	10/22/0116 07:49.16	00006959	25.551	Inter752t1-2	-0.070	1	2	197.757	24.444	-20.5	0.409	0.000	D	F	2213.6	196.125	0.072	-3.114	710.191	1340.927	0.281	-	-3.054	0.289	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	116.98567	10/22/0116 07:49.17	00007019	25.773	Inter752t1-2	-0.211	1	2	191.964	24.444	-19.2	0.404	0.000	D	F	2220.7	191.511	0.053	-2.593	703.835	1316.068	0.230	-	-2.077	0.237	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	117.98569	10/22/0116 07:49.18	00007079	25.974	Inter752t1-2	-0.215	1	2	187.224	24.444	-13.8	0.404	0.000	D	F	2229.1	186.010	0.023	-1.950	699.618	1290.546	0.185	-	-2.151	0.240	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	118.98571	10/22/0116 07:49.19	00007139	26.007	Inter752t1-2	-0.336	1	2	183.639	24.444	-9.1	0.081	0.000	D	F	1881.3	183.249	0.060	-1.420	697.352	1264.599	0.138	-	-1.213	-0.344	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	119.98573	10/22/0116 07:49.20	00007199	25.268	Inter752t1-2	-0.357	1	2	181.300	24.444	-3.2	0.000	0.000	D	F	1722.5	180.904	0.062	-0.844	696.332	1238.975	0.096	-	-0.740	-0.748	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	120.98576	10/22/0116 07:49.21	00007259	24.530	Inter752t1-2	-0.354	1	2	180.150	24.444	-1.8	0.000	0.000	D	F	1672.4	180.192	0.076	-0.279	696.064	1214.078	0.054	-	-0.239	-0.729	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	121.98577	10/22/0116 07:49.22	00007319	23.827	Inter754t3-2	0.402	1	2	180.000	11.111	-3.2	0.000	0.000	D	F	1624.2	180.278	0.174	0.010	695.991	1189.906	0.030	-	-0.037	-0.670	-	-	-	Ambient328	6.885	164.056	11.932	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	122.98579	10/22/0116 07:49.23	00007379	23.164	Inter754t3-2	0.358	1	2	180.000	11.111	1.4	0.000	0.000	D	F	1579.3	179.405	0.174	0.016	696.036	1166.412	0.030	-	-0.137	-0.656	-	-	-	Ambient328	6.503	150.633	11.511	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	123.98581	10/22/0116 07:49.24	00007439	22.513	Inter754t3-2	0.168	1	2	180.000	11.111	-5.5	0.000	0.000	D	F	1534.8	179.228	0.175	0.061	696.225	1143.575	0.030	-	-0.434	-0.646	-	-	-	Ambient328	6.124	137.867	11.087	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	124.98583	10/22/0116 07:49.25	00007499	21.872	Inter754t3-2	-0.288	1	2	180.000	11.111	3.2	0.000	0.000	D	F	1491.3	178.653	0.178	-0.023	696.681	1121.388	0.030	-	0.178	-0.633	-	-	-	Ambient328	5.749	125.751	10.661	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	125.98586	10/22/0116 07:49.26	00007559	21.243	Inter754t9-0	-0.684	1	1	179.996	11.111	1.7	0.000	0.000	D	F	1448.3	179.192	0.179	-0.016	697.078	1099.835	0.030	-	0.121	-0.623	-	-	-	Ambient328	5.379	114.266	10.233	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	126.98587	10/22/0116 07:49.27	00007619	20.620	Inter754t9-0	-0.740	1	1	179.990	11.111	1.9	0.000	0.000	D	F	1406.0	181.243	0.176	-0.082	697.135	1078.904	0.030	-	0.693	-0.613	-	-	-	Ambient328	5.015	103.408	9.808	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	127.98589	10/22/0116 07:49.28	00007679	20.012	Inter754t9-0	-0.350	1	1	179.990	11.111	-3.2	0.000	0.000	D	F	1364.5	180.753	0.181	0.041	696.748	1058.593	0.030	-	-0.303	-0.604	-	-	-	Ambient328	4.537	90.785	9.139	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	128.98592	10/22/0116 07:49.29	00007739	19.412	Inter754t9-0	-0.187	1	1	179.995	11.111	-1.2	0.000	0.000	D	F	1323.7	180.188	0.182	0.014	696.589	1038.882	0.029	-	-0.099	-0.594	-	-	-	Ambient328	4.301	83.496	8.944	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	129.98593	10/22/0116 07:49.30	00007799	18.819	Inter754t1-1	-0.168	1	1	180.000	11.111	1.7	0.000	0.024	D	F	1280.3	179.939	0.182	-0.001	696.572	1019.765	0.029	-	0.027	-0.673	-	-	-	Ambient328	3.958	74.482	8.520	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	130.98595	10/22/0116 07:49.31	00007859	17.234	Inter754t1-1	-0.091	1	1	180.000	11.111	-1.4	0.000	0.143	D	F	1152.1	180.641	0.146	-0.007	696.495	1001.670	0.032	-	0.071	-2.261	-	-	-	Ambient328	3.720	64.107	8.958	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	131.98598	10/22/0116 07:49.32	00007919	14.810	Inter686t1-0	0.010	1	1	180.000	11.111	-3.2	0.000	0.146	D	F	989.8	180.011	0.158	0.026	696.386	985.658	0.033	-	-0.194	-2.368	-	-	-	Ambient328	4.086	60.516	12.786	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	132.98599	10/22/0116 07:49.33	00007979	12.971	Inter686t1-0	-0.064	1	1	180.000	11.111	4.6	0.000	0.000	D	F	885.1	179.391	0.207	-0.021	696.460	971.947	0.029	-	0.101	-0.515	-	-	-	Ambient328	4.385	56.875	19.659	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	133.98601	10/22/0116 07:49.34	00008039	13.073	Inter686t1-0	-0.073	1	1	180.000	11.111	0.4	0.182	0.000	D	F	1756.4	180.421	0.204	-0.007	696.469	959.032	0.024	-	0.082	0.546	-	-	-	Ambient328	4.133	54.031	18.038	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	134.98604	10/22/0116 07:49.35	00008099	13.485	Inter686t1-0	0.018	1	1	180.000	11.111	-5.0	0.159	0.000	D	F	1705.5	180.157	0.199	0.030	696.378	945.739	0.025	-	-0.209	0.342	-	-	-	Ambient328	3.768	50.810	14.910	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	135.98605	10/22/0116 07:49.36	00008159	13.791	Inter686t1-0	-0.004	1	1	180.000	11.111	2.2	0.153	0.000	D	F	1703.6	179.946	0.199	-0.014	696.400	932.096	0.025	-	0.093	0.285	-	-	-	Ambient328	3.425	47.238	12.721	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	136.98607	10/22/0116 07:49.37	00008219	14.069	Inter686t1-0	0.028	1	1	180.000	11.111	2.2	0.152	0.000	D	F	1717.9	180.304	0.199	-0.011	696.368	918.165	0.025	-	0.093	0.271	-	-	-	Ambient328	3.083	43.378	10.868	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	137.98610	10/22/0116 07:49.38	00008279	14.268	Inter686t1-0	0.113	1	1	180.000	11.111	-5.9	0.127	0.000	D	F	1661.2	180.124	0.197	0.034	696.283	903.981	0.026	-	-0.243	0.127	-	-	-	Ambient328	2.752	39.264	9.370	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	138.98611	10/22/0116 07:49.39	00008339	14.359	Inter686t1-0	0.044	1	1	180.000	11.111	3.5	0.026	0.000	D	F	1475.0	179.631	0.192	-0.021	696.352	889.658	0.026	-	0.130	-0.071	-	-	-	Ambient328	2.438	35.012	8.178	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	139.98613	10/22/0116 07:49.40	00008399	13.806	Inter686t1-0	0.046	1	1	180.000	11.111	2.1	0.000	0.030	D	F	1353.3	180.512	0.189	-0.021	696.351	875.569	0.029	-	0.183	-0.637	-	-	-	Ambient328	2.245	30.994	8.312	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	140.98616	10/22/0116 07:49.41	00008459	12.328	Inter686t1-0	0.156	1	1	180.000	11.111	-5.9	0.000	0.081	D	F	1198.1	180.118	0.174	0.032	696.240	862.452	0.031	-	-0.252	-1.566	-	-	-	Ambient328	2.267	27.947	12.421	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	141.98618	10/22/0116 07:49.42	00008519	11.463	Inter686t1-0	0.069	1	1	180.000	11.111	-1.1	0.000	0.000	D	F	1126.2	179.138	0.193	0.010	696.327	850.651	0.029	-	-0.083	-0.520	-	-	-	Ambient328	2.287	26.217	18.923	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	142.98619	10/22/0116 07:49.43	00008579	10.946	Inter686t1-0	-0.054	1	1	180.000	11.111	6.5	0.000	0.000	D	F	1075.5	179.866	0.194	-0.032	696.450	839.447	0.029	-	0.252	-0.514	-	-	-	Ambient328	2.292	25.084	28.874	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	143.98621	10/22/0116 07:49.44	00008639	11.177	Inter686t1-0	-0.009	1	1	180.000	11.111	-1.0	0.143	0.000	D	F	1564.9	180.263	0.202	0.008	696.405	828.454	0.024	-	-0.041	0.404	-	-	-	Ambient328	2.162	24.162	21.965	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	144.98624	10/22/0116 07:49.45	00008699	11.248	Inter686t1-0	0.036	1	1	180.000	11.111	-2.2	0.000	0.000	D	F	1104.8	180.191	0.187	0.011	696.361	817.143	0.028	-	-0.067	-0.516	-	-	-	Ambient328	2.038	22.921	19.589	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	145.98625	10/22/0116 07:49.46	00008759	10.734	Inter686t1-0	0.021	1	1	180.000	11.111	-2.2	0.000	0.000	D	F	1054.7	179.707	0.194	0.013	696.375	806.152	0.029	-	-0.083	-0.510	-	-	-	Ambient328	2.050	22.002	33.498	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	146.98627	10/22/0116 07:49.47	00008819	10.228	Inter682t1-1	-0.047	1	1	180.000	11.111	2.3	0.000	0.000	D	F	1005.0	179.602	0.195	-0.011	696.451	795.672	0.029	-	0.070	-0.503	-	-	-	Ambient328	2.111	21.592	143.379	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	147.98630	10/22/0116 07:49.48	00008879	9.729	Inter682t1-1	-0.059	1	1	180.000	11.111	1.7	0.000	0.000	D	F	956.0	180.197	0.195	-0.001	696.463	785.694	0.029	-	0.059	-0.496	-	-	-	Ambient328	2.229	21.685	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
